city,date,new_cases_raw,new_cases_7dayMA,new_deaths_raw,new_deaths_7dayMA,new_hosp_raw,new_hosp_7dayMA,date_of_access,source,geo_level
Fort Worth,2021-08-15,1704,959.571428571429,0,3.57142857142857,,,2021-09-09,JHU,county
Fort Worth,2021-08-18,1032,1095.42857142857,8,4.14285714285714,,,2021-09-09,JHU,county
Fort Worth,2021-08-21,0,1135.28571428571,0,5.85714285714286,,,2021-09-09,JHU,county
Fort Worth,2021-08-24,654,932.142857142857,4,7,,,2021-09-09,JHU,county
Fort Worth,2021-08-27,1938,1120.85714285714,8,7.57142857142857,,,2021-09-09,JHU,county
Fort Worth,2021-08-30,3951,1286.85714285714,57,13.1428571428571,,,2021-09-09,JHU,county
Fort Worth,2021-09-02,1459,1405.42857142857,14,16.1428571428571,,,2021-09-09,JHU,county
Fort Worth,2021-09-05,0,1356.57142857143,0,16.7142857142857,,,2021-09-09,JHU,county
Fort Worth,2021-09-08,4920,1385.71428571429,8,8.71428571428571,,,2021-09-09,JHU,county
Houston,2020-03-14,2,0.857142857142857,0,0,,,2021-09-09,JHU,county
Houston,2020-03-17,3,1.42857142857143,0,0,,,2021-09-09,JHU,county
Houston,2020-03-20,25,6.57142857142857,0,0,,,2021-09-09,JHU,county
Houston,2020-03-23,4,9.28571428571429,0,0,,,2021-09-09,JHU,county
Houston,2020-03-26,18,24.7142857142857,1,0.714285714285714,,,2021-09-09,JHU,county
Houston,2020-03-29,81,64.5714285714286,2,1.57142857142857,,,2021-09-09,JHU,county
Houston,2020-04-01,167,94.5714285714286,5,2.85714285714286,,,2021-09-09,JHU,county
Houston,2020-04-04,178,119.857142857143,5,3.57142857142857,,,2021-09-09,JHU,county
Houston,2020-04-07,337,209.428571428571,4,5.42857142857143,,,2021-09-09,JHU,county
Houston,2020-04-10,214,307.857142857143,3,6.14285714285714,,,2021-09-09,JHU,county
Houston,2020-04-13,115,276.428571428571,6,5.42857142857143,,,2021-09-09,JHU,county
Houston,2020-04-16,209,179.857142857143,7,5.85714285714286,,,2021-09-09,JHU,county
Houston,2020-04-19,170,170.571428571429,7,6.42857142857143,,,2021-09-09,JHU,county
Houston,2020-04-22,68,159.142857142857,7,6.42857142857143,,,2021-09-09,JHU,county
Houston,2020-04-25,0,118.428571428571,7,6,,,2021-09-09,JHU,county
Houston,2020-04-28,199,97.7142857142857,3,5.14285714285714,,,2021-09-09,JHU,county
Houston,2020-05-01,195,152.714285714286,5,5.28571428571429,,,2021-09-09,JHU,county
Houston,2020-05-04,129,191.285714285714,8,5,,,2021-09-09,JHU,county
Houston,2020-05-07,133,145.857142857143,6,5.14285714285714,,,2021-09-09,JHU,county
Houston,2020-05-10,75,148.571428571429,2,4.71428571428571,,,2021-09-09,JHU,county
Houston,2020-05-13,205,196.714285714286,8,4,,,2021-09-09,JHU,county
Houston,2020-05-16,76,189,7,5,,,2021-09-09,JHU,county
Houston,2020-05-19,224,206.142857142857,5,5.28571428571429,,,2021-09-09,JHU,county
Houston,2020-05-22,243,210.857142857143,4,4.28571428571429,,,2021-09-09,JHU,county
Houston,2020-05-25,74,194.285714285714,6,5.42857142857143,,,2021-09-09,JHU,county
Houston,2020-05-28,228,212.428571428571,6,5.71428571428571,,,2021-09-09,JHU,county
Houston,2020-05-31,56,193.571428571429,2,5.71428571428571,,,2021-09-09,JHU,county
Houston,2020-06-03,241,246.571428571429,7,5.85714285714286,,,2021-09-09,JHU,county
Houston,2020-06-06,483,314.714285714286,6,5.71428571428571,,,2021-09-09,JHU,county
Houston,2020-06-09,320,315.857142857143,1,5.57142857142857,,,2021-09-09,JHU,county
Houston,2020-06-12,324,321.142857142857,10,5.42857142857143,,,2021-09-09,JHU,county
Houston,2020-06-15,504,337.714285714286,8,7.42857142857143,,,2021-09-09,JHU,county
Houston,2020-06-18,395,384,12,10,,,2021-09-09,JHU,county
Houston,2020-06-21,179,610.714285714286,8,9.14285714285714,,,2021-09-09,JHU,county
Houston,2020-06-24,1365,1089.85714285714,18,10.7142857142857,,,2021-09-09,JHU,county
Houston,2020-06-27,908,1184,19,12.8571428571429,,,2021-09-09,JHU,county
Houston,2020-06-30,693,1000.14285714286,16,15.8571428571429,,,2021-09-09,JHU,county
Houston,2020-07-03,1208,1008.85714285714,22,19.5714285714286,,,2021-09-09,JHU,county
Houston,2020-07-06,1179,1006.71428571429,27,24.4285714285714,,,2021-09-09,JHU,county
Houston,2020-07-09,906,972.857142857143,34,29.8571428571429,,,2021-09-09,JHU,county
Houston,2020-07-12,1429,1253,26,31.7142857142857,,,2021-09-09,JHU,county
Houston,2020-07-15,1335,1478.57142857143,37,33.4285714285714,,,2021-09-09,JHU,county
Houston,2020-07-18,1247,1549,23,30.7142857142857,,,2021-09-09,JHU,county
Houston,2020-07-21,1386,1347.14285714286,29,30.2857142857143,,,2021-09-09,JHU,county
Houston,2020-07-24,1201,1296.71428571429,11,26.7142857142857,,,2021-09-09,JHU,county
Houston,2020-07-27,846,1302.71428571429,14,20.1428571428571,,,2021-09-09,JHU,county
Houston,2020-07-30,1724,1348,4,11.5714285714286,,,2021-09-09,JHU,county
Houston,2020-08-02,1758,1613.57142857143,0,6.71428571428571,,,2021-09-09,JHU,county
Houston,2020-08-05,1378,1684.42857142857,0,1.28571428571429,,,2021-09-09,JHU,county
Houston,2020-08-08,1417,1388.42857142857,48,21.8571428571429,,,2021-09-09,JHU,county
Houston,2020-08-11,942,1138.42857142857,33,29.5714285714286,,,2021-09-09,JHU,county
Houston,2020-08-14,1149,1055.85714285714,58,36.7142857142857,,,2021-09-09,JHU,county
Houston,2020-08-17,691,911.571428571429,9,36.4285714285714,,,2021-09-09,JHU,county
Houston,2020-08-20,955,886.571428571429,33,34.2857142857143,,,2021-09-09,JHU,county
Houston,2020-08-23,761,893.285714285714,17,28.4285714285714,,,2021-09-09,JHU,county
Houston,2020-08-26,906,914.428571428572,34,26.5714285714286,,,2021-09-09,JHU,county
Houston,2020-08-29,1561,986.285714285714,24,23.7142857142857,,,2021-09-09,JHU,county
Houston,2020-09-01,895,1045.57142857143,16,19.4285714285714,,,2021-09-09,JHU,county
Houston,2020-09-04,1015,963.714285714286,19,21,,,2021-09-09,JHU,county
Houston,2020-09-07,0,704.285714285714,0,20.4285714285714,,,2021-09-09,JHU,county
Houston,2020-09-10,742,669.285714285714,0,11.7142857142857,,,2021-09-09,JHU,county
Houston,2020-09-13,1023,663.857142857143,6,12.1428571428571,,,2021-09-09,JHU,county
Houston,2020-09-16,435,1144.14285714286,18,13.5714285714286,,,2021-09-09,JHU,county
Houston,2020-09-19,819,1159.28571428571,15,12,,,2021-09-09,JHU,county
Houston,2020-09-22,527,2591,13,11.1428571428571,,,2021-09-09,JHU,county
Houston,2020-09-25,851,2583.85714285714,7,10.2857142857143,,,2021-09-09,JHU,county
Houston,2020-09-28,354,537.285714285714,0,10.1428571428571,,,2021-09-09,JHU,county
Houston,2020-10-01,849,549.857142857143,8,8.42857142857143,,,2021-09-09,JHU,county
Houston,2020-10-04,510,922.142857142857,2,7.14285714285714,,,2021-09-09,JHU,county
Houston,2020-10-07,625,959,15,6.85714285714286,,,2021-09-09,JHU,county
Houston,2020-10-10,450,475.428571428571,7,7.28571428571429,,,2021-09-09,JHU,county
Houston,2020-10-13,417,444.428571428572,7,8.14285714285714,,,2021-09-09,JHU,county
Houston,2020-10-16,594,485,10,7.14285714285714,,,2021-09-09,JHU,county
Houston,2020-10-19,398,471.714285714286,1,6.71428571428571,,,2021-09-09,JHU,county
Houston,2020-10-22,707,537.857142857143,0,6,,,2021-09-09,JHU,county
Houston,2020-10-25,379,627.285714285714,8,7.85714285714286,,,2021-09-09,JHU,county
Houston,2020-10-28,915,642.428571428571,6,5.85714285714286,,,2021-09-09,JHU,county
Houston,2020-10-31,629,462,3,4.85714285714286,,,2021-09-09,JHU,county
Houston,2020-11-03,558,604,9,5.42857142857143,,,2021-09-09,JHU,county
Houston,2020-11-06,715,711.857142857143,3,6.85714285714286,,,2021-09-09,JHU,county
Houston,2020-11-09,625,667,0,7.42857142857143,,,2021-09-09,JHU,county
Houston,2020-11-12,1081,952,18,6.28571428571429,,,2021-09-09,JHU,county
Houston,2020-11-15,1057,1023.14285714286,1,6.14285714285714,,,2021-09-09,JHU,county
Houston,2020-11-18,1507,947.285714285714,9,7.28571428571429,,,2021-09-09,JHU,county
Houston,2020-11-21,1450,1132.14285714286,10,8,,,2021-09-09,JHU,county
Houston,2020-11-24,2052,1335,9,7.85714285714286,,,2021-09-09,JHU,county
Houston,2020-11-27,108,1136.57142857143,3,5.85714285714286,,,2021-09-09,JHU,county
Houston,2020-11-30,882,1180.14285714286,0,6.28571428571429,,,2021-09-09,JHU,county
Houston,2020-12-03,1810,1020,9,5.71428571428571,,,2021-09-09,JHU,county
Houston,2020-12-06,2303,1190,7,8.28571428571429,,,2021-09-09,JHU,county
Houston,2020-12-09,1099,1201,17,11.4285714285714,,,2021-09-09,JHU,county
Houston,2020-12-12,1078,1324.28571428571,14,11.7142857142857,,,2021-09-09,JHU,county
Houston,2020-12-15,1625,1423.57142857143,12,10.8571428571429,,,2021-09-09,JHU,county
Houston,2020-12-18,1599,1561.28571428571,12,12.4285714285714,,,2021-09-09,JHU,county
Houston,2020-12-21,2595,1874.71428571429,3,13.5714285714286,,,2021-09-09,JHU,county
Houston,2020-12-24,857,1560.28571428571,23,14.7142857142857,,,2021-09-09,JHU,county
Houston,2020-12-27,6264,1777.42857142857,3,12.7142857142857,,,2021-09-09,JHU,county
Houston,2020-12-30,1937,1775.42857142857,23,12.5714285714286,,,2021-09-09,JHU,county
Houston,2021-01-02,3402,2516.57142857143,7,13.7142857142857,,,2021-09-09,JHU,county
Houston,2021-01-05,2030,2107.42857142857,18,15,,,2021-09-09,JHU,county
Houston,2021-01-08,2434,2341.28571428571,59,23.4285714285714,,,2021-09-09,JHU,county
Houston,2021-01-11,4000,2723.85714285714,3,22.2857142857143,,,2021-09-09,JHU,county
Houston,2021-01-14,5810,3041,33,24.1428571428571,,,2021-09-09,JHU,county
Houston,2021-01-17,3495,3198.85714285714,15,29.1428571428571,,,2021-09-09,JHU,county
Houston,2021-01-20,2496,3022.85714285714,41,29.7142857142857,,,2021-09-09,JHU,county
Houston,2021-01-23,2255,2157,37,28.7142857142857,,,2021-09-09,JHU,county
Houston,2021-01-26,3160,2368.57142857143,36,33.5714285714286,,,2021-09-09,JHU,county
Houston,2021-01-29,2763,2485.57142857143,44,36.4285714285714,,,2021-09-09,JHU,county
Houston,2021-02-01,2146,2661,7,34.2857142857143,,,2021-09-09,JHU,county
Houston,2021-02-04,1602,2301.14285714286,54,36.8571428571429,,,2021-09-09,JHU,county
Houston,2021-02-07,1347,1538.85714285714,18,35.5714285714286,,,2021-09-09,JHU,county
Houston,2021-02-10,680,978.285714285714,38,35.8571428571429,,,2021-09-09,JHU,county
Houston,2021-02-13,2394,1227.71428571429,33,35.2857142857143,,,2021-09-09,JHU,county
Houston,2021-02-16,10,1244,0,27.2857142857143,,,2021-09-09,JHU,county
Houston,2021-02-19,1115,1040,19,12.5714285714286,,,2021-09-09,JHU,county
Houston,2021-02-22,761,685.142857142857,7,14,,,2021-09-09,JHU,county
Houston,2021-02-25,796,779.142857142857,47,29.8571428571429,,,2021-09-09,JHU,county
Houston,2021-02-28,1353,1127.42857142857,34,32,,,2021-09-09,JHU,county
Houston,2021-03-03,1615,1566.14285714286,45,31.7142857142857,,,2021-09-09,JHU,county
Houston,2021-03-06,947,1379.57142857143,29,36.4285714285714,,,2021-09-09,JHU,county
Houston,2021-03-09,473,995.857142857143,27,31.5714285714286,,,2021-09-09,JHU,county
Houston,2021-03-12,832,855.714285714286,39,24.7142857142857,,,2021-09-09,JHU,county
Houston,2021-03-15,175,795,3,26.5714285714286,,,2021-09-09,JHU,county
Houston,2021-03-18,438,785.285714285714,30,23,,,2021-09-09,JHU,county
Houston,2021-03-21,610,697.857142857143,9,17.5714285714286,,,2021-09-09,JHU,county
Houston,2021-03-24,333,531.285714285714,32,20.7142857142857,,,2021-09-09,JHU,county
Houston,2021-03-27,1264,648.428571428572,20,20.8571428571429,,,2021-09-09,JHU,county
Houston,2021-03-30,768,773.714285714286,19,19,,,2021-09-09,JHU,county
Houston,2021-04-02,579,773,31,18.5714285714286,,,2021-09-09,JHU,county
Houston,2021-04-05,223,553.571428571429,0,17.2857142857143,,,2021-09-09,JHU,county
Houston,2021-04-08,569,500.142857142857,22,14.8571428571429,,,2021-09-09,JHU,county
Houston,2021-04-11,570,474,2,13.5714285714286,,,2021-09-09,JHU,county
Houston,2021-04-14,649,529.428571428571,14,13.7142857142857,,,2021-09-09,JHU,county
Houston,2021-04-17,476,530.714285714286,12,12.2857142857143,,,2021-09-09,JHU,county
Houston,2021-04-20,392,471.857142857143,13,14.1428571428571,,,2021-09-09,JHU,county
Houston,2021-04-23,226,457.285714285714,11,12.2857142857143,,,2021-09-09,JHU,county
Houston,2021-04-26,373,561,1,10.7142857142857,,,2021-09-09,JHU,county
Houston,2021-04-29,455,495.714285714286,13,10,,,2021-09-09,JHU,county
Houston,2021-05-02,312,400.285714285714,5,9.57142857142857,,,2021-09-09,JHU,county
Houston,2021-05-05,226,339.285714285714,12,9,,,2021-09-09,JHU,county
Houston,2021-05-08,360,333.285714285714,11,8.71428571428571,,,2021-09-09,JHU,county
Houston,2021-05-11,133,295.428571428571,11,8,,,2021-09-09,JHU,county
Houston,2021-05-14,168,215.142857142857,10,8.71428571428571,,,2021-09-09,JHU,county
Houston,2021-05-17,0,147.142857142857,3,8.28571428571429,,,2021-09-09,JHU,county
Houston,2021-05-20,241,229,15,8.42857142857143,,,2021-09-09,JHU,county
Houston,2021-05-23,263,246.285714285714,2,8.85714285714286,,,2021-09-09,JHU,county
Houston,2021-05-26,235,293.285714285714,15,9,,,2021-09-09,JHU,county
Houston,2021-05-29,194,287.142857142857,6,6.57142857142857,,,2021-09-09,JHU,county
Houston,2021-06-01,72,183,1,5.28571428571429,,,2021-09-09,JHU,county
Houston,2021-06-04,653,216.571428571429,7,5.57142857142857,,,2021-09-09,JHU,county
Houston,2021-06-07,336,254.857142857143,1,5.71428571428571,,,2021-09-09,JHU,county
Houston,2021-06-10,431,303.714285714286,3,5,,,2021-09-09,JHU,county
Houston,2021-06-13,150,196.571428571429,9,4.57142857142857,,,2021-09-09,JHU,county
Houston,2021-06-16,0,158.428571428571,7,4.42857142857143,,,2021-09-09,JHU,county
Houston,2021-06-22,118,60.8571428571429,2,4.71428571428571,,,2021-09-09,JHU,county
Houston,2021-06-28,0,37.1428571428572,0,3.71428571428571,,,2021-09-09,JHU,county
Houston,2021-07-01,56,28.2857142857143,6,3.71428571428571,,,2021-09-09,JHU,county
Houston,2021-07-04,72,62.1428571428572,3,3.57142857142857,,,2021-09-09,JHU,county
Houston,2021-07-07,756,179,8,3.85714285714286,,,2021-09-09,JHU,county
Houston,2021-07-10,300,302.142857142857,4,3.57142857142857,,,2021-09-09,JHU,county
Houston,2021-07-13,405,375,4,3.85714285714286,,,2021-09-09,JHU,county
Houston,2021-07-16,266,234.571428571429,3,5,,,2021-09-09,JHU,county
Houston,2021-07-19,234,318.714285714286,0,4.85714285714286,,,2021-09-09,JHU,county
Houston,2021-07-22,1677,627.428571428572,5,2.71428571428571,,,2021-09-09,JHU,county
Houston,2021-07-25,254,737,4,3.57142857142857,,,2021-09-09,JHU,county
Houston,2021-07-28,336,716.571428571429,9,5.14285714285714,,,2021-09-09,JHU,county
Houston,2021-07-31,497,1573,5,6,,,2021-09-09,JHU,county
Houston,2021-08-03,1487,1893,3,5.42857142857143,,,2021-09-09,JHU,county
Houston,2021-08-06,3952,1677.28571428571,6,4,,,2021-09-09,JHU,county
Houston,2021-08-09,559,2049.42857142857,3,5.14285714285714,,,2021-09-09,JHU,county
Houston,2021-08-12,1276,2292,19,9.14285714285714,,,2021-09-09,JHU,county
Houston,2021-08-15,2263,2051.42857142857,5,12.5714285714286,,,2021-09-09,JHU,county
Houston,2021-08-18,0,1731.28571428571,19,14,,,2021-09-09,JHU,county
Houston,2021-08-21,8904,3788.42857142857,37,19.5714285714286,,,2021-09-09,JHU,county
Houston,2021-08-24,2499,3441.14285714286,28,21.5714285714286,,,2021-09-09,JHU,county
Houston,2021-08-27,1655,2713.57142857143,28,25.2857142857143,,,2021-09-09,JHU,county
Houston,2021-08-30,5500,2327.85714285714,5,29,,,2021-09-09,JHU,county
Houston,2021-09-02,1267,2337.71428571429,49,31.4285714285714,,,2021-09-09,JHU,county
Houston,2021-09-05,487,2855.85714285714,16,30.8571428571429,,,2021-09-09,JHU,county
Houston,2021-09-08,2411,1698.57142857143,40,29.2857142857143,,,2021-09-09,JHU,county
Houston,2021-06-19,0,,5,6,,,2021-09-09,JHU,county
Houston,2021-06-25,0,,2,3.57142857142857,,,2021-09-09,JHU,county
Kansas City,2020-03-26,14,4,0,0,,,2021-09-09,JHU,county
Kansas City,2020-03-29,5,5.71428571428571,0,0,,,2021-09-09,JHU,county
Kansas City,2020-04-01,9,9.85714285714286,0,0,,,2021-09-09,JHU,county
Kansas City,2020-04-04,32,13.1428571428571,0,0.285714285714286,,,2021-09-09,JHU,county
Kansas City,2020-04-07,7,12.1428571428571,0,0.428571428571429,,,2021-09-09,JHU,county
Kansas City,2020-04-10,32,13.7142857142857,0,0.285714285714286,,,2021-09-09,JHU,county
Kansas City,2020-04-13,0,10,0,0.428571428571429,,,2021-09-09,JHU,county
Kansas City,2020-04-16,23,13.2857142857143,1,0.714285714285714,,,2021-09-09,JHU,county
Kansas City,2020-04-19,0,6.14285714285714,0,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-04-22,9,7.28571428571429,1,0.428571428571429,,,2021-09-09,JHU,county
Kansas City,2020-04-25,3,5,0,0.142857142857143,,,2021-09-09,JHU,county
Kansas City,2020-04-28,0,4.28571428571429,0,0.142857142857143,,,2021-09-09,JHU,county
Kansas City,2020-05-01,13,4,0,0.285714285714286,,,2021-09-09,JHU,county
Kansas City,2020-05-04,0,4.71428571428571,1,0.428571428571429,,,2021-09-09,JHU,county
Kansas City,2020-05-07,11,8.28571428571429,0,0.285714285714286,,,2021-09-09,JHU,county
Kansas City,2020-05-10,8,8,0,0.285714285714286,,,2021-09-09,JHU,county
Kansas City,2020-05-13,0,5.71428571428571,0,0,,,2021-09-09,JHU,county
Kansas City,2020-05-16,7,7.57142857142857,0,0,,,2021-09-09,JHU,county
Kansas City,2020-05-19,3,8.57142857142857,0,0,,,2021-09-09,JHU,county
Kansas City,2020-05-22,16,8.57142857142857,0,0,,,2021-09-09,JHU,county
Kansas City,2020-05-25,3,9.42857142857143,0,0,,,2021-09-09,JHU,county
Kansas City,2020-05-28,26,12.1428571428571,1,0.142857142857143,,,2021-09-09,JHU,county
Kansas City,2020-05-31,26,11.2857142857143,0,0.428571428571429,,,2021-09-09,JHU,county
Kansas City,2020-06-03,19,18.2857142857143,0,0.857142857142857,,,2021-09-09,JHU,county
Kansas City,2020-06-06,10,18,0,0.428571428571429,,,2021-09-09,JHU,county
Kansas City,2020-06-09,11,12.8571428571429,0,0,,,2021-09-09,JHU,county
Kansas City,2020-06-12,9,15,0,0,,,2021-09-09,JHU,county
Kansas City,2020-06-15,46,21.2857142857143,0,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-06-18,17,21.5714285714286,0,0.714285714285714,,,2021-09-09,JHU,county
Kansas City,2020-06-21,2,28.4285714285714,2,0.857142857142857,,,2021-09-09,JHU,county
Kansas City,2020-06-24,22,22.8571428571429,1,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2020-06-27,23,15.7142857142857,0,0.857142857142857,,,2021-09-09,JHU,county
Kansas City,2020-06-30,38,22.2857142857143,0,0.142857142857143,,,2021-09-09,JHU,county
Kansas City,2020-07-03,42,26.5714285714286,0,0.428571428571429,,,2021-09-09,JHU,county
Kansas City,2020-07-06,30,26.7142857142857,0,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-07-09,52,34.7142857142857,0,0.428571428571429,,,2021-09-09,JHU,county
Kansas City,2020-07-12,28,36.7142857142857,1,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-07-15,35,34.7142857142857,0,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-07-18,60,36,0,0.428571428571429,,,2021-09-09,JHU,county
Kansas City,2020-07-21,34,48.8571428571429,1,0.285714285714286,,,2021-09-09,JHU,county
Kansas City,2020-07-24,99,83.1428571428572,3,1,,,2021-09-09,JHU,county
Kansas City,2020-07-27,84,91,1,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2020-07-30,232,136.571428571429,1,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2020-08-02,54,134.714285714286,0,1,,,2021-09-09,JHU,county
Kansas City,2020-08-05,74,108,2,0.857142857142857,,,2021-09-09,JHU,county
Kansas City,2020-08-08,0,73.2857142857143,0,0.714285714285714,,,2021-09-09,JHU,county
Kansas City,2020-08-11,72,73.7142857142857,1,1,,,2021-09-09,JHU,county
Kansas City,2020-08-14,88,77.4285714285714,0,0.285714285714286,,,2021-09-09,JHU,county
Kansas City,2020-08-17,80,79.5714285714286,0,0.142857142857143,,,2021-09-09,JHU,county
Kansas City,2020-08-20,70,66.4285714285714,3,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-08-23,33,68.2857142857143,0,0.714285714285714,,,2021-09-09,JHU,county
Kansas City,2020-08-26,68,60.8571428571429,2,1.14285714285714,,,2021-09-09,JHU,county
Kansas City,2020-08-29,62,54.4285714285714,0,0.857142857142857,,,2021-09-09,JHU,county
Kansas City,2020-09-01,85,70,1,0.714285714285714,,,2021-09-09,JHU,county
Kansas City,2020-09-04,46,70.7142857142857,1,0.714285714285714,,,2021-09-09,JHU,county
Kansas City,2020-09-07,36,73.8571428571429,0,0.857142857142857,,,2021-09-09,JHU,county
Kansas City,2020-09-10,64,65.5714285714286,1,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-09-13,66,67.2857142857143,2,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-09-16,86,75.2857142857143,1,0.714285714285714,,,2021-09-09,JHU,county
Kansas City,2020-09-19,75,82.8571428571429,0,1,,,2021-09-09,JHU,county
Kansas City,2020-09-22,0,65,0,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-09-25,0,21.7142857142857,0,0,,,2021-09-09,JHU,county
Kansas City,2020-09-28,76,74.8571428571429,2,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2020-10-01,0,74.8571428571429,0,1.42857142857143,,,2021-09-09,JHU,county
Kansas City,2020-10-04,165,36.2857142857143,0,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-10-07,49,44.4285714285714,3,0.714285714285714,,,2021-09-09,JHU,county
Kansas City,2020-10-10,250,102.571428571429,3,1.85714285714286,,,2021-09-09,JHU,county
Kansas City,2020-10-13,0,67,0,1.71428571428571,,,2021-09-09,JHU,county
Kansas City,2020-10-16,85,141.857142857143,0,0,,,2021-09-09,JHU,county
Kansas City,2020-10-19,22,125.285714285714,0,0.571428571428571,,,2021-09-09,JHU,county
Kansas City,2020-10-22,157,80.5714285714286,1,0.142857142857143,,,2021-09-09,JHU,county
Kansas City,2020-10-25,90,97.2857142857143,1,0.857142857142857,,,2021-09-09,JHU,county
Kansas City,2020-10-28,111,108.571428571429,3,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2020-10-31,115,102.142857142857,4,2.57142857142857,,,2021-09-09,JHU,county
Kansas City,2020-11-03,116,122.857142857143,2,2.71428571428571,,,2021-09-09,JHU,county
Kansas City,2020-11-06,269,161.142857142857,0,1.14285714285714,,,2021-09-09,JHU,county
Kansas City,2020-11-09,191,199,0,0.714285714285714,,,2021-09-09,JHU,county
Kansas City,2020-11-12,173,238,1,1.14285714285714,,,2021-09-09,JHU,county
Kansas City,2020-11-15,0,252.714285714286,0,1.14285714285714,,,2021-09-09,JHU,county
Kansas City,2020-11-18,321,283.428571428571,2,2,,,2021-09-09,JHU,county
Kansas City,2020-11-21,265,247.142857142857,1,2.57142857142857,,,2021-09-09,JHU,county
Kansas City,2020-11-24,186,246.571428571429,4,1.71428571428571,,,2021-09-09,JHU,county
Kansas City,2020-11-27,211,228.428571428571,0,0.857142857142857,,,2021-09-09,JHU,county
Kansas City,2020-11-30,243,208.428571428571,1,1.42857142857143,,,2021-09-09,JHU,county
Kansas City,2020-12-03,269,211.428571428571,1,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2020-12-06,290,258.285714285714,0,1.42857142857143,,,2021-09-09,JHU,county
Kansas City,2020-12-09,187,244.285714285714,0,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2020-12-12,367,233.857142857143,1,1,,,2021-09-09,JHU,county
Kansas City,2020-12-15,195,206.285714285714,8,1.71428571428571,,,2021-09-09,JHU,county
Kansas City,2020-12-18,175,190.428571428571,1,1.57142857142857,,,2021-09-09,JHU,county
Kansas City,2020-12-21,238,167.571428571429,0,1.42857142857143,,,2021-09-09,JHU,county
Kansas City,2020-12-24,252,183.714285714286,8,3.42857142857143,,,2021-09-09,JHU,county
Kansas City,2020-12-27,81,173.714285714286,0,3.28571428571429,,,2021-09-09,JHU,county
Kansas City,2020-12-30,167,152.428571428571,4,2.42857142857143,,,2021-09-09,JHU,county
Kansas City,2021-01-02,148,167.571428571429,0,2.14285714285714,,,2021-09-09,JHU,county
Kansas City,2021-01-05,183,176.571428571429,13,3.28571428571429,,,2021-09-09,JHU,county
Kansas City,2021-01-08,217,179.857142857143,1,2.57142857142857,,,2021-09-09,JHU,county
Kansas City,2021-01-11,164,211.285714285714,0,2.71428571428571,,,2021-09-09,JHU,county
Kansas City,2021-01-14,201,207.142857142857,1,2.57142857142857,,,2021-09-09,JHU,county
Kansas City,2021-01-17,102,175.142857142857,0,2.71428571428571,,,2021-09-09,JHU,county
Kansas City,2021-01-20,159,137.714285714286,5,1.57142857142857,,,2021-09-09,JHU,county
Kansas City,2021-01-23,151,116,4,2,,,2021-09-09,JHU,county
Kansas City,2021-01-26,117,139.428571428571,6,2.85714285714286,,,2021-09-09,JHU,county
Kansas City,2021-01-29,260,156,1,2.14285714285714,,,2021-09-09,JHU,county
Kansas City,2021-02-01,54,120,0,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2021-02-04,122,111.571428571429,2,2.28571428571429,,,2021-09-09,JHU,county
Kansas City,2021-02-07,53,86.4285714285714,1,2.71428571428571,,,2021-09-09,JHU,county
Kansas City,2021-02-10,68,81.1428571428571,0,1,,,2021-09-09,JHU,county
Kansas City,2021-02-13,68,69.1428571428572,4,3.71428571428571,,,2021-09-09,JHU,county
Kansas City,2021-02-16,21,50.8571428571429,2,3.71428571428571,,,2021-09-09,JHU,county
Kansas City,2021-02-19,42,56.4285714285714,0,3,,,2021-09-09,JHU,county
Kansas City,2021-02-22,11,55.8571428571429,0,2.57142857142857,,,2021-09-09,JHU,county
Kansas City,2021-02-25,47,44.8571428571429,0,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2021-02-28,15,36.5714285714286,0,1.57142857142857,,,2021-09-09,JHU,county
Kansas City,2021-03-03,20,26.4285714285714,6,1.42857142857143,,,2021-09-09,JHU,county
Kansas City,2021-03-06,18,22.7142857142857,0,1,,,2021-09-09,JHU,county
Kansas City,2021-03-09,19,21,3,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2021-03-12,51,19.5714285714286,1,1.14285714285714,,,2021-09-09,JHU,county
Kansas City,2021-03-15,28,27.4285714285714,0,1.28571428571429,,,2021-09-09,JHU,county
Kansas City,2021-03-18,36,42.5714285714286,1,1,,,2021-09-09,JHU,county
